id_arete;parent;lstpoints;highway;nom;surface;dist;deb;fin
884708911-1;884708911;[6290776022, 6290776021];residential;Rue Charles Floquet;asphalt;12.1;6290776022;6290776021
884708911-2;884708911;[6290776021, 6290776017];residential;Rue Charles Floquet;asphalt;8.7;6290776021;6290776017
884708911-3;884708911;[6290776017, 3150254907];residential;Rue Charles Floquet;asphalt;59.1;6290776017;3150254907
884708911-4;884708911;[3150254907, 254933013];residential;Rue Charles Floquet;asphalt;4.0;3150254907;254933013
884714691-1;884714691;[5487050067, 4014850129];residential;Rue Jules Labat;asphalt;12.0;5487050067;4014850129
884714691-2;884714691;[4014850129, 255402256, 1801850120];residential;Rue Jules Labat;asphalt;24.8;4014850129;1801850120
885174775-1;885174775;[1806149144, 1806149105, 1806149117, 1806149128, 1806149118];tertiary;Giratoire Marie-Thérèse Gambade;asphalt;10.8;1806149144;1806149118
885174775-2;885174775;[1806149118, 1806149096, 1806149130, 1806149133, 1806149110];tertiary;Giratoire Marie-Thérèse Gambade;asphalt;9.5;1806149118;1806149110
885174777-1;885174777;[3605927467, 4014835663];residential;Allée de la Poterne;asphalt;12.4;3605927467;4014835663
885174777-2;885174777;[4014835663, 7593050970];residential;Allée de la Poterne;asphalt;3.6;4014835663;7593050970
885174777-3;885174777;[7593050970, 3563710447];residential;Allée de la Poterne;asphalt;3.4;7593050970;3563710447
885217912-1;885217912;[364415029, 10929143686];pedestrian;Rue d'Espagne;paving_stones;42.5;364415029;10929143686
885217912-2;885217912;[10929143686, 388386031];pedestrian;Rue d'Espagne;paving_stones;2.6;10929143686;388386031
886414041-1;886414041;[8242420520, 8242420519];service;Place des Basques;asphalt;20.6;8242420520;8242420519
886414041-2;886414041;[8242420519, 8242416515, 8242420518, 8242416516, 8242420517];service;Place des Basques;asphalt;29.2;8242420519;8242420517
886419016-1;886419016;[6043901027, 5487073229];residential;Rue de Gramont;asphalt;25.5;6043901027;5487073229
886419016-2;886419016;[5487073229, 388382247];residential;Rue de Gramont;asphalt;10.0;5487073229;388382247
893087117-1;893087117;[3914842369, 2321308342];footway;;paving_stones;12.9;3914842369;2321308342
893087117-2;893087117;[2321308342, 8300441485];footway;;paving_stones;4.1;2321308342;8300441485
893087118-1;893087118;[8300441486, 1828784583];footway;;paving_stones;3.8;8300441486;1828784583
893087118-2;893087118;[1828784583, 8300441487];footway;;paving_stones;5.8;1828784583;8300441487
893087120-1;893087120;[8992542932, 7770165934];footway;;asphalt;4.4;8992542932;7770165934
893087120-2;893087120;[7770165934, 8992557724];footway;;asphalt;3.5;7770165934;8992557724
893615521-1;893615521;[1797177090, 1797177092];service;;asphalt;13.1;1797177090;1797177092
893615521-2;893615521;[1797177092, 1797177094, 10139345418, 1797177102, 10139342015];service;;asphalt;23.0;1797177092;10139342015
893615521-3;893615521;[10139342015, 4492378862, 10139342014, 10139345417];service;;asphalt;12.9;10139342015;10139345417
893615521-4;893615521;[10139345417, 1797177107];service;;asphalt;3.5;10139345417;1797177107
893615522-1;893615522;[1797177098, 8305294685, 1797177095, 8305294686, 8305294687, 1797177093];service;;asphalt;14.4;1797177098;1797177093
893615522-2;893615522;[1797177093, 1797177091];service;;asphalt;11.3;1797177093;1797177091
893615524-1;893615524;[254951185, 10142982585];service;;asphalt;3.9;254951185;10142982585
893615524-2;893615524;[10142982585, 8305294690, 8305294691, 8305294692, 8305294693];service;;asphalt;23.5;10142982585;8305294693
893615524-3;893615524;[8305294693, 8305294694];service;;asphalt;4.9;8305294693;8305294694
893615524-4;893615524;[8305294694, 7352104714];service;;asphalt;4.4;8305294694;7352104714
908125345-1;908125345;[8432379329, 8432379328];service;;;14.8;8432379329;8432379328
908125345-2;908125345;[8432379328, 8432379327, 8432379326, 8432379317];service;;;31.6;8432379328;8432379317
908125345-3;908125345;[8432379317, 8432379325, 8432344616];service;;;4.6;8432379317;8432344616
908125345-4;908125345;[8432344616, 8432379322];service;;;9.7;8432344616;8432379322
908125345-5;908125345;[8432379322, 8432379324, 8432379323];service;;;12.0;8432379322;8432379323
908125352-1;908125352;[8432379351, 8432379350, 8432379349, 8432379348];service;;;68.0;8432379351;8432379348
908125352-2;908125352;[8432379348, 8432379355];service;;;25.5;8432379348;8432379355
908125354-1;908125354;[8432379367, 8432379366, 8432379365, 8432379364, 8432379363, 8432379362];service;;;103.5;8432379367;8432379362
908125354-2;908125354;[8432379362, 8432379361];service;;;60.5;8432379362;8432379361
908125354-3;908125354;[8432379361, 8432379360, 8432379359, 8432379358, 8432379355];service;;;125.1;8432379361;8432379355
908125354-4;908125354;[8432379355, 8432379357, 8432379356];service;;;15.2;8432379355;8432379356
908125355-1;908125355;[8432379372, 8432379371, 8432379345, 8432379344, 8432379351];service;;;126.8;8432379372;8432379351
908125355-2;908125355;[8432379351, 8432379370];service;;;8.4;8432379351;8432379370
908125355-3;908125355;[8432379370, 8432379369, 8432379367];service;;;100.4;8432379370;8432379367
908125355-4;908125355;[8432379367, 8432379368, 8432379334, 8432379371];service;;;43.8;8432379367;8432379371
908125356-1;908125356;[8432379374, 8432379372];service;;;2.4;8432379374;8432379372
908125356-2;908125356;[8432379372, 8432379373];service;;;27.7;8432379372;8432379373
908125357-1;908125357;[1831031425, 8432379362];service;;;10.5;1831031425;8432379362
908125357-2;908125357;[8432379362, 8432379374];service;;;15.1;8432379362;8432379374
908125361-1;908125361;[8432379407, 8432379404, 8432379403, 8432379328];service;;;43.5;8432379407;8432379328
908125361-2;908125361;[8432379328, 8432379402, 8432379401, 8432379400, 8432379399, 8432379398];service;;;225.3;8432379328;8432379398
908125362-1;908125362;[8432379408, 8432379407];service;;;21.1;8432379408;8432379407
908125362-2;908125362;[8432379407, 8432379329];service;;;38.0;8432379407;8432379329
908125362-3;908125362;[8432379329, 8432379406, 8432379409];service;;;45.2;8432379329;8432379409
908125362-4;908125362;[8432379409, 8432379405, 1831031319];service;;;47.8;8432379409;1831031319
908125363-1;908125363;[1831031431, 6017466175, 6017466174, 6017466178, 1831031328, 8527863351];unclassified;Avenue de la Citadelle;asphalt;88.4;1831031431;8527863351
908125363-2;908125363;[8527863351, 4176736392];unclassified;Avenue de la Citadelle;asphalt;53.6;8527863351;4176736392
908379375-1;908379375;[1888318089, 1888318074, 1888318077];service;;;25.5;1888318089;1888318077
908379375-2;908379375;[1888318077, 8434696331];service;;;13.9;1888318077;8434696331
908379375-3;908379375;[8434696331, 1888318081];service;;;48.0;8434696331;1888318081
908379377-1;908379377;[8434696336, 8434696337];service;;;33.0;8434696336;8434696337
908379377-2;908379377;[8434696337, 8434696335, 8434696334, 8434696333];service;;;83.7;8434696337;8434696333
908381747-1;908381747;[8434710383, 1797158290];footway;;;4.9;8434710383;1797158290
908381747-2;908381747;[1797158290, 1797158291];footway;;;8.0;1797158290;1797158291
908381747-3;908381747;[1797158291, 12607211513];footway;;;2.0;1797158291;12607211513
914168135-1;914168135;[2612722756, 5995038330];footway;;asphalt;5.9;2612722756;5995038330
914168135-2;914168135;[5995038330, 8491685636];footway;;asphalt;5.6;5995038330;8491685636
918197604-1;918197604;[4176736400, 4176736403, 4176736401, 4176736404];service;;asphalt;31.4;4176736400;4176736404
918197604-2;918197604;[4176736404, 1831031279];service;;asphalt;10.4;4176736404;1831031279
933009619-1;933009619;[8648547795, 9558410727];service;;;6.3;8648547795;9558410727
933009619-2;933009619;[9558410727, 6618899841];service;;;7.4;9558410727;6618899841
933010497-1;933010497;[863008412, 862918808, 862904065, 862973231, 863105741, 862999632, 862993422, 862892577, 862978338, 862908665, 862903585, 862899299, 863127194, 863108232, 862939162, 863042686, 863106231, 8648585533];pedestrian;;paving_stones;36.8;863008412;8648585533
933010497-2;933010497;[8648585533, 8648585532, 9204674079, 8648585531, 8648585530, 11283173245];pedestrian;;paving_stones;50.2;8648585533;11283173245
933010497-3;933010497;[11283173245, 8648585529, 8821341735, 8648585528, 8648585527];pedestrian;;paving_stones;17.2;11283173245;8648585527
933010497-4;933010497;[8648585527, 8648585526];pedestrian;;paving_stones;25.8;8648585527;8648585526
933010497-5;933010497;[8648585526, 8648585525, 12066135170];pedestrian;;paving_stones;8.8;8648585526;12066135170
933010497-6;933010497;[12066135170, 8648585524, 8648585523, 8648585522, 862901617, 862982961, 863067792, 9208042034, 12330679157, 862890265, 863035021, 862937035, 862993271, 862954876, 9208042035, 862993214, 863008412];pedestrian;;paving_stones;89.2;12066135170;863008412
933276398-1;933276398;[578393996, 8650890976, 4466301029];residential;Rue Tombeloli;;28.5;578393996;4466301029
933276398-2;933276398;[4466301029, 8650890977];residential;Rue Tombeloli;;5.2;4466301029;8650890977
934674129-1;934674129;[7197062690, 8662153952, 8662792068];footway;;sett;5.5;7197062690;8662792068
934674129-2;934674129;[8662792068, 8662792066, 8662153953, 8662792067, 8662153954, 8663213535, 8662153955];footway;;sett;13.6;8662792068;8662153955
934674129-3;934674129;[8662153955, 8662792071, 8662153956, 8662153957, 8662792072, 8662153958, 8662792073];footway;;sett;17.4;8662153955;8662792073
934674131-1;934674131;[8662792094, 8662792095, 8662792096, 8662792097, 8662792098, 8662153962];footway;;;6.4;8662792094;8662153962
934674131-2;934674131;[8662153962, 8662792089, 8662792088, 8662153964, 8662792086, 8662792091, 8662792087];footway;;;7.7;8662153962;8662792087
934674131-3;934674131;[8662792087, 8662792092, 8662792093, 8662792084, 8662792085, 8662792082, 8662153963, 8662792083, 8662792094];footway;;;10.2;8662792087;8662792094
934768025-1;934768025;[4938381833, 7197049171];footway;;;2.0;4938381833;7197049171
934768025-2;934768025;[7197049171, 7197049156];footway;;;7.2;7197049171;7197049156
934768025-3;934768025;[7197049156, 7197062692, 7197049161];footway;;;7.8;7197049156;7197049161
934768025-4;934768025;[7197049161, 7197062691, 7197062690];footway;;;6.0;7197049161;7197062690
934768025-5;934768025;[7197062690, 7197062689, 8662792065];footway;;;6.8;7197062690;8662792065
935468251-1;935468251;[8669010164, 8669010162];pedestrian;Chemin de Mousserolles;;2.2;8669010164;8669010162
935468251-2;935468251;[8669010162, 3585228475];pedestrian;Chemin de Mousserolles;;2.4;8669010162;3585228475
935469015-1;935469015;[11758865942, 8669019975];service;Parc de Stationnement de Mousserolles;;5.5;11758865942;8669019975
935469015-2;935469015;[8669019975, 8669010163];service;Parc de Stationnement de Mousserolles;;36.4;8669019975;8669010163
946103399-1;946103399;[8758392701, 8758392700, 8758392699];service;;;10.0;8758392701;8758392699
946103399-2;946103399;[8758392699, 8758392698];service;;;4.7;8758392699;8758392698
946103406-1;946103406;[8758462033, 8758462032];footway;;asphalt;4.5;8758462033;8758462032
946103406-2;946103406;[8758462032, 8758462026];footway;;asphalt;3.7;8758462032;8758462026
946103409-1;946103409;[8758462056, 940948208];footway;;;8.2;8758462056;940948208
946103409-2;946103409;[940948208, 8758462057];footway;;;12.2;940948208;8758462057
946103411-1;946103411;[8758462062, 8758462044, 8758462043];footway;;asphalt;26.9;8758462062;8758462043
946103411-2;946103411;[8758462043, 8758462042, 8758462041, 8758462040, 8758392699];footway;;asphalt;61.1;8758462043;8758392699
946103411-3;946103411;[8758392699, 8758462039, 8758462038, 8758462037, 8758462029];footway;;asphalt;40.6;8758392699;8758462029
946103411-4;946103411;[8758462029, 8758462035, 8758462034, 8758462033];footway;;asphalt;15.0;8758462029;8758462033
946103414-1;946103414;[8758462065, 8758462068, 8758462067];footway;;asphalt;57.4;8758462065;8758462067
946103414-2;946103414;[8758462067, 10180877502];footway;;asphalt;11.4;8758462067;10180877502
946103414-3;946103414;[10180877502, 8758462054];footway;;asphalt;10.6;10180877502;8758462054
946103416-1;946103416;[8758462075, 8758462064, 8758462074, 8758462073];cycleway;;asphalt;21.8;8758462075;8758462073
946103416-2;946103416;[8758462073, 8758462072];cycleway;;asphalt;6.4;8758462073;8758462072
949380976-1;949380976;[8789249275, 5763327582];service;;;5.6;8789249275;5763327582
949380976-2;949380976;[5763327582, 8789249274];service;;;20.5;5763327582;8789249274
957181967-1;957181967;[8857283486, 8857283485, 8857283483];service;Ruelle de la Flamande;;12.5;8857283486;8857283483
957181967-2;957181967;[8857283483, 8857283484];service;Ruelle de la Flamande;;14.5;8857283483;8857283484
958645821-1;958645821;[11455539174, 1797148166];footway;;;2.6;11455539174;1797148166
958645821-2;958645821;[1797148166, 8870053967];footway;;;2.2;1797148166;8870053967
958645823-1;958645823;[8870053990, 1828784587];footway;;;2.9;8870053990;1828784587
958645823-2;958645823;[1828784587, 8870053970];footway;;;3.4;1828784587;8870053970
958645828-1;958645828;[1797148170, 8870053971, 8870053972, 8870053990];footway;;;28.5;1797148170;8870053990
958645828-2;958645828;[8870053990, 8870053989, 8870053992];footway;;;28.2;8870053990;8870053992
958645828-3;958645828;[8870053992, 8870053988, 8870053987, 8870053986];footway;;;52.8;8870053992;8870053986
967071982-1;967071982;[255400851, 1887243139];tertiary;Rue Tour de Sault;asphalt;14.7;255400851;1887243139
967071982-2;967071982;[1887243139, 5484526635];tertiary;Rue Tour de Sault;asphalt;11.8;1887243139;5484526635
967071983-1;967071983;[840829607, 1887243121];service;Rue Tour de Sault;asphalt;13.1;840829607;1887243121
967071983-2;967071983;[1887243121, 8947020815];service;Rue Tour de Sault;asphalt;4.0;1887243121;8947020815
969131649-1;969131649;[8967750087, 8967750085, 6184740406];footway;;;11.3;8967750087;6184740406
969131649-2;969131649;[6184740406, 8967750084, 8967750089];footway;;;11.4;6184740406;8967750089
971599643-1;971599643;[7770165935, 11787515151];footway;;asphalt;3.1;7770165935;11787515151
971599643-2;971599643;[11787515151, 8992542932];footway;;asphalt;1.6;11787515151;8992542932
977899305-1;977899305;[388382460, 388382465];pedestrian;Rue des Augustins;asphalt;7.6;388382460;388382465
977899305-2;977899305;[388382465, 4014816148];pedestrian;Rue des Augustins;asphalt;4.9;388382465;4014816148
995916949-1;995916949;[269247916, 10169507243, 10169507248];footway;;concrete;16.0;269247916;10169507248
995916949-2;995916949;[10169507248, 9196154760];footway;;concrete;8.2;10169507248;9196154760
1012403802-1;1012403802;[9340106636, 9340106635];service;;;19.9;9340106636;9340106635
1012403802-2;1012403802;[9340106635, 9340106634];service;;;11.0;9340106635;9340106634
1012403803-1;1012403803;[388496642, 9340106636];service;;;9.1;388496642;9340106636
1012403803-2;1012403803;[9340106636, 9340106637];service;;;12.6;9340106636;9340106637
1013317808-1;1013317808;[12361216509, 12384126347, 12384126348, 12384126349];footway;;concrete;83.5;12361216509;12384126349
1013317808-2;1013317808;[12384126349, 12384126350, 9348717874];footway;;concrete;59.3;12384126349;9348717874
1013317808-3;1013317808;[9348717874, 9348717875, 5498743685];footway;;concrete;50.1;9348717874;5498743685
1020976536-1;1020976536;[9416615702, 9416615705];service;;;2.0;9416615702;9416615705
1020976536-2;1020976536;[9416615705, 9416615703, 5494661399];service;;;25.3;9416615705;5494661399
1031326823-1;1031326823;[9505310264, 9505310265, 9505310278];footway;;;33.4;9505310264;9505310278
1031326823-2;1031326823;[9505310278, 9505310269];footway;;;25.7;9505310278;9505310269
1031326823-3;1031326823;[9505310269, 9505310266, 9505310267, 11067165904, 11067169105, 11067165903, 9505310268, 7635974250];footway;;;80.0;9505310269;7635974250
1031326829-1;1031326829;[9505310285, 12066137602];footway;;asphalt;4.2;9505310285;12066137602
1031326829-2;1031326829;[12066137602, 9505310287, 9505310286, 9505310284];footway;;asphalt;18.5;12066137602;9505310284
1044294912-1;1044294912;[9609236412, 9609236410, 9609236409];footway;;asphalt;35.5;9609236412;9609236409
1044294912-2;1044294912;[9609236409, 9609236408, 9609236407];footway;;asphalt;41.5;9609236409;9609236407
1044294912-3;1044294912;[9609236407, 9609236406];footway;;asphalt;8.7;9609236407;9609236406
1044294913-1;1044294913;[9609236411, 9558410728];footway;;asphalt;4.5;9609236411;9558410728
1044294913-2;1044294913;[9558410728, 9609236412];footway;;asphalt;4.3;9558410728;9609236412
1044294914-1;1044294914;[9609236414, 11048400343];footway;;;6.6;9609236414;11048400343
1044294914-2;1044294914;[11048400343, 9609236401];footway;;;2.6;11048400343;9609236401
1044294914-3;1044294914;[9609236401, 9609236413, 9609236411];footway;;;28.9;9609236401;9609236411
